work_id,track,purpose,position_in_full_pipeline,planned_scope,last_completed_run,currently_active_run,execution_status,calculation_scope,qa_status,scientific_status,notebook_integration_status,regression_status,submission_status,source_files,result_files,config_and_environment,evidence_hash,confirmed_conclusion,claim_boundary,remaining_problem,next_gate,owner_session,last_verified_at,primary_evidence_path,release_status
PRM-082,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:7612,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
PRM-083,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:7620,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
PRM-084,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:7633,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
PRM-085,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:7643,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
PRM-086,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:7650,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
PRM-087,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:7661,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
PRM-088,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:7670,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
PRM-089,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:7679,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
PRM-090,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:7685,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
PRM-091,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:7696,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
PRM-092,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:7704,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
PRM-093,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:7712,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
PRM-094,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:7723,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
PRM-095,training_feature_selection,Historic official-log work ID; no matching direct result root identified in this cutoff.,unresolved; producer run/evidence must be located,log-provenance record only,,,unresolved_log_only,not inferred,no_result_root_or_qa_evidence_identified,unresolved,unresolved,unresolved,not_assessed,,experiments/lab_001_xy_connection_20260626/runlog.md:7733,not inferred from log mention,7f5d641e5b296cc97994e9788939e1b14d8dc57613f7677ac21a061cd01db5ba,Only that the ID occurs in an official-state log.,"No execution, QA, or scientific completion implied.",Locate producer run or explicitly archive as historical/log-only.,reverse trace from official log to producer evidence.,historical/unknown,2026-07-31T11:36:30+09:00,experiments/lab_001_xy_connection_20260626/runlog.md,not_assessed
